condition,eps,sample_id,iterations,execution_time,filename
moderate,0.005,882,76,623.269722700119,data/sioux/moderate/sample_0882.pkl
moderate,0.005,866,69,624.9771978855133,data/sioux/moderate/sample_0866.pkl
moderate,0.005,184,70,626.6965234279633,data/sioux/moderate/sample_0184.pkl
moderate,0.005,431,57,628.1477313041687,data/sioux/moderate/sample_0431.pkl
moderate,0.005,370,69,629.8759346008301,data/sioux/moderate/sample_0370.pkl
moderate,0.005,784,89,632.0453782081604,data/sioux/moderate/sample_0784.pkl
moderate,0.005,498,85,634.0887887477875,data/sioux/moderate/sample_0498.pkl
moderate,0.005,606,72,635.8432984352112,data/sioux/moderate/sample_0606.pkl
moderate,0.005,473,86,637.9214241504669,data/sioux/moderate/sample_0473.pkl
moderate,0.005,69,75,639.7620778083801,data/sioux/moderate/sample_0069.pkl
moderate,0.005,773,85,641.8309807777405,data/sioux/moderate/sample_0773.pkl
moderate,0.005,149,68,643.5185718536377,data/sioux/moderate/sample_0149.pkl
moderate,0.005,947,81,645.4881389141083,data/sioux/moderate/sample_0947.pkl
moderate,0.005,685,78,647.4015171527863,data/sioux/moderate/sample_0685.pkl
moderate,0.005,818,66,649.0292708873749,data/sioux/moderate/sample_0818.pkl
moderate,0.005,337,66,650.6736407279968,data/sioux/moderate/sample_0337.pkl
moderate,0.005,364,61,652.198935508728,data/sioux/moderate/sample_0364.pkl
moderate,0.005,580,80,654.1281826496124,data/sioux/moderate/sample_0580.pkl
moderate,0.005,242,69,655.8400423526764,data/sioux/moderate/sample_0242.pkl
moderate,0.005,454,88,657.9686458110809,data/sioux/moderate/sample_0454.pkl
moderate,0.005,800,70,659.7000935077667,data/sioux/moderate/sample_0800.pkl
moderate,0.005,160,51,661.0010676383972,data/sioux/moderate/sample_0160.pkl
moderate,0.005,287,67,662.6496784687042,data/sioux/moderate/sample_0287.pkl
moderate,0.005,692,56,664.0693099498749,data/sioux/moderate/sample_0692.pkl
moderate,0.005,768,63,665.7018320560455,data/sioux/moderate/sample_0768.pkl
moderate,0.005,548,83,667.743168592453,data/sioux/moderate/sample_0548.pkl
moderate,0.005,60,69,669.4503610134125,data/sioux/moderate/sample_0060.pkl
moderate,0.005,273,77,671.3517482280731,data/sioux/moderate/sample_0273.pkl
moderate,0.005,793,60,672.8645792007446,data/sioux/moderate/sample_0793.pkl
moderate,0.005,631,87,674.9942760467529,data/sioux/moderate/sample_0631.pkl
moderate,0.005,285,87,677.10817694664,data/sioux/moderate/sample_0285.pkl
moderate,0.005,825,69,678.8222947120667,data/sioux/moderate/sample_0825.pkl
moderate,0.005,232,74,680.6571204662323,data/sioux/moderate/sample_0232.pkl
moderate,0.005,971,78,682.5818819999695,data/sioux/moderate/sample_0971.pkl
moderate,0.005,610,68,684.2688174247742,data/sioux/moderate/sample_0610.pkl
moderate,0.005,553,66,685.9194402694702,data/sioux/moderate/sample_0553.pkl
moderate,0.005,541,59,687.4234535694122,data/sioux/moderate/sample_0541.pkl
moderate,0.005,889,75,689.2922172546387,data/sioux/moderate/sample_0889.pkl
moderate,0.005,414,67,690.9790830612183,data/sioux/moderate/sample_0414.pkl
moderate,0.005,697,84,693.044685125351,data/sioux/moderate/sample_0697.pkl
moderate,0.005,917,85,695.1394236087799,data/sioux/moderate/sample_0917.pkl
moderate,0.005,368,55,696.5436227321625,data/sioux/moderate/sample_0368.pkl
moderate,0.005,819,69,698.2530870437622,data/sioux/moderate/sample_0819.pkl
moderate,0.005,762,70,699.9923157691956,data/sioux/moderate/sample_0762.pkl
moderate,0.005,620,62,701.554496049881,data/sioux/moderate/sample_0620.pkl
moderate,0.005,551,80,703.5060610771179,data/sioux/moderate/sample_0551.pkl
moderate,0.005,547,67,705.161593914032,data/sioux/moderate/sample_0547.pkl
moderate,0.005,995,66,706.7903516292572,data/sioux/moderate/sample_0995.pkl
moderate,0.005,134,64,708.3875164985657,data/sioux/moderate/sample_0134.pkl
moderate,0.005,911,72,710.1709775924683,data/sioux/moderate/sample_0911.pkl
moderate,0.005,958,74,711.998215675354,data/sioux/moderate/sample_0958.pkl
moderate,0.005,826,75,713.8292746543884,data/sioux/moderate/sample_0826.pkl
moderate,0.005,276,85,715.8984730243683,data/sioux/moderate/sample_0276.pkl
moderate,0.005,324,74,717.7383375167847,data/sioux/moderate/sample_0324.pkl
moderate,0.005,57,59,719.2346918582916,data/sioux/moderate/sample_0057.pkl
moderate,0.005,4,67,720.9043157100677,data/sioux/moderate/sample_0004.pkl
moderate,0.005,361,68,722.6013693809509,data/sioux/moderate/sample_0361.pkl
moderate,0.005,664,73,724.4044256210327,data/sioux/moderate/sample_0664.pkl
moderate,0.005,124,79,726.343754529953,data/sioux/moderate/sample_0124.pkl
moderate,0.005,694,73,728.1395983695984,data/sioux/moderate/sample_0694.pkl
moderate,0.005,92,59,729.6226060390472,data/sioux/moderate/sample_0092.pkl
moderate,0.005,39,59,731.1255996227264,data/sioux/moderate/sample_0039.pkl
moderate,0.005,359,80,733.0859582424164,data/sioux/moderate/sample_0359.pkl
moderate,0.005,565,67,734.7755107879639,data/sioux/moderate/sample_0565.pkl
moderate,0.005,435,83,736.8219628334045,data/sioux/moderate/sample_0435.pkl
moderate,0.005,348,80,738.7836606502533,data/sioux/moderate/sample_0348.pkl
moderate,0.005,434,59,740.2528145313263,data/sioux/moderate/sample_0434.pkl
moderate,0.005,304,78,742.1552636623383,data/sioux/moderate/sample_0304.pkl
moderate,0.005,563,72,743.9388980865479,data/sioux/moderate/sample_0563.pkl
moderate,0.005,488,60,745.4821214675903,data/sioux/moderate/sample_0488.pkl
moderate,0.005,622,80,747.4347350597382,data/sioux/moderate/sample_0622.pkl
moderate,0.005,808,80,749.3899278640747,data/sioux/moderate/sample_0808.pkl
moderate,0.005,225,69,751.1015222072601,data/sioux/moderate/sample_0225.pkl
moderate,0.005,645,74,752.9299306869507,data/sioux/moderate/sample_0645.pkl
moderate,0.005,978,77,754.826099395752,data/sioux/moderate/sample_0978.pkl
moderate,0.005,759,79,756.7620968818665,data/sioux/moderate/sample_0759.pkl
moderate,0.005,269,73,758.5970697402954,data/sioux/moderate/sample_0269.pkl
moderate,0.005,19,81,760.5744299888611,data/sioux/moderate/sample_0019.pkl
moderate,0.005,856,76,762.4395315647125,data/sioux/moderate/sample_0856.pkl
moderate,0.005,302,60,763.9359607696533,data/sioux/moderate/sample_0302.pkl
moderate,0.005,746,75,765.7926647663116,data/sioux/moderate/sample_0746.pkl
moderate,0.005,654,74,767.6206903457642,data/sioux/moderate/sample_0654.pkl
moderate,0.005,922,75,769.464560508728,data/sioux/moderate/sample_0922.pkl
moderate,0.005,608,75,771.3100309371948,data/sioux/moderate/sample_0608.pkl
moderate,0.005,539,64,772.9149043560028,data/sioux/moderate/sample_0539.pkl
moderate,0.005,915,72,774.6946973800659,data/sioux/moderate/sample_0915.pkl
moderate,0.005,212,59,776.1659736633301,data/sioux/moderate/sample_0212.pkl
moderate,0.005,408,77,778.0678977966309,data/sioux/moderate/sample_0408.pkl
moderate,0.005,705,70,779.782389163971,data/sioux/moderate/sample_0705.pkl
moderate,0.005,758,68,781.4948012828827,data/sioux/moderate/sample_0758.pkl
moderate,0.005,128,74,783.32608294487,data/sioux/moderate/sample_0128.pkl
moderate,0.005,774,80,785.2822799682617,data/sioux/moderate/sample_0774.pkl
moderate,0.005,226,66,786.9410557746887,data/sioux/moderate/sample_0226.pkl
moderate,0.005,307,62,788.5072329044342,data/sioux/moderate/sample_0307.pkl
moderate,0.005,123,76,790.3847274780273,data/sioux/moderate/sample_0123.pkl
moderate,0.005,733,73,792.1765449047089,data/sioux/moderate/sample_0733.pkl
moderate,0.005,515,89,794.3416333198547,data/sioux/moderate/sample_0515.pkl
moderate,0.005,835,66,795.9971127510071,data/sioux/moderate/sample_0835.pkl
moderate,0.005,727,72,797.7903897762299,data/sioux/moderate/sample_0727.pkl
moderate,0.005,432,67,799.4609527587891,data/sioux/moderate/sample_0432.pkl
moderate,0.005,528,59,800.9664871692657,data/sioux/moderate/sample_0528.pkl
moderate,0.005,904,79,802.8974823951721,data/sioux/moderate/sample_0904.pkl
moderate,0.005,781,65,804.5166122913361,data/sioux/moderate/sample_0781.pkl
moderate,0.005,624,55,805.9302349090576,data/sioux/moderate/sample_0624.pkl
moderate,0.005,192,74,807.7664823532104,data/sioux/moderate/sample_0192.pkl
moderate,0.005,272,67,809.4613480567932,data/sioux/moderate/sample_0272.pkl
moderate,0.005,699,69,811.1684355735779,data/sioux/moderate/sample_0699.pkl
moderate,0.005,506,69,812.8831262588501,data/sioux/moderate/sample_0506.pkl
moderate,0.005,587,99,815.2800586223602,data/sioux/moderate/sample_0587.pkl
moderate,0.005,455,82,817.2673447132111,data/sioux/moderate/sample_0455.pkl
moderate,0.005,573,67,818.9448597431183,data/sioux/moderate/sample_0573.pkl
moderate,0.005,311,60,820.4619760513306,data/sioux/moderate/sample_0311.pkl
moderate,0.005,928,72,822.2319531440735,data/sioux/moderate/sample_0928.pkl
moderate,0.005,472,77,824.1331067085266,data/sioux/moderate/sample_0472.pkl
moderate,0.005,728,54,825.5117449760437,data/sioux/moderate/sample_0728.pkl
moderate,0.005,975,60,827.0333242416382,data/sioux/moderate/sample_0975.pkl
moderate,0.005,422,65,828.668580532074,data/sioux/moderate/sample_0422.pkl
moderate,0.005,323,78,830.60742020607,data/sioux/moderate/sample_0323.pkl
moderate,0.005,682,77,832.5107138156891,data/sioux/moderate/sample_0682.pkl
moderate,0.005,848,86,834.6261548995972,data/sioux/moderate/sample_0848.pkl
moderate,0.005,983,73,836.421676158905,data/sioux/moderate/sample_0983.pkl
moderate,0.005,450,72,838.1986372470856,data/sioux/moderate/sample_0450.pkl
moderate,0.005,217,56,839.6301853656769,data/sioux/moderate/sample_0217.pkl
moderate,0.005,257,61,841.1731059551239,data/sioux/moderate/sample_0257.pkl
moderate,0.005,190,72,842.9594731330872,data/sioux/moderate/sample_0190.pkl
moderate,0.005,839,71,844.748122215271,data/sioux/moderate/sample_0839.pkl
moderate,0.005,439,80,846.7164902687073,data/sioux/moderate/sample_0439.pkl
moderate,0.005,939,70,848.4452002048492,data/sioux/moderate/sample_0939.pkl
moderate,0.005,0,76,850.3094851970673,data/sioux/moderate/sample_0000.pkl
moderate,0.005,698,68,852.0075078010559,data/sioux/moderate/sample_0698.pkl
moderate,0.005,907,62,853.5649423599243,data/sioux/moderate/sample_0907.pkl
moderate,0.005,677,69,855.3011076450348,data/sioux/moderate/sample_0677.pkl
moderate,0.005,401,88,857.4198145866394,data/sioux/moderate/sample_0401.pkl
moderate,0.005,717,61,858.9331166744232,data/sioux/moderate/sample_0717.pkl
moderate,0.005,451,63,860.5104043483734,data/sioux/moderate/sample_0451.pkl
moderate,0.005,433,68,862.2046353816986,data/sioux/moderate/sample_0433.pkl
moderate,0.005,724,78,864.1269342899323,data/sioux/moderate/sample_0724.pkl
moderate,0.005,29,75,865.986289024353,data/sioux/moderate/sample_0029.pkl
moderate,0.005,231,83,868.0140101909637,data/sioux/moderate/sample_0231.pkl
moderate,0.005,109,77,869.913601398468,data/sioux/moderate/sample_0109.pkl
moderate,0.005,416,75,871.7643029689789,data/sioux/moderate/sample_0416.pkl
moderate,0.005,317,82,873.7745053768158,data/sioux/moderate/sample_0317.pkl
moderate,0.005,892,59,875.2613129615784,data/sioux/moderate/sample_0892.pkl
moderate,0.005,732,56,876.6898186206818,data/sioux/moderate/sample_0732.pkl
moderate,0.005,200,72,878.4447729587555,data/sioux/moderate/sample_0200.pkl
moderate,0.005,174,79,880.3633463382721,data/sioux/moderate/sample_0174.pkl
moderate,0.005,484,69,882.0735964775085,data/sioux/moderate/sample_0484.pkl
moderate,0.005,390,63,883.6273319721222,data/sioux/moderate/sample_0390.pkl
moderate,0.005,666,75,885.4563744068146,data/sioux/moderate/sample_0666.pkl
moderate,0.005,191,87,887.563250541687,data/sioux/moderate/sample_0191.pkl
moderate,0.005,823,77,889.4581024646759,data/sioux/moderate/sample_0823.pkl
moderate,0.005,299,82,891.4670860767365,data/sioux/moderate/sample_0299.pkl
moderate,0.005,906,84,893.505893945694,data/sioux/moderate/sample_0906.pkl
moderate,0.005,55,62,895.0652303695679,data/sioux/moderate/sample_0055.pkl
moderate,0.005,909,65,896.7012121677399,data/sioux/moderate/sample_0909.pkl
moderate,0.005,597,58,898.1787810325623,data/sioux/moderate/sample_0597.pkl
moderate,0.005,265,89,900.3508887290955,data/sioux/moderate/sample_0265.pkl
moderate,0.005,441,80,902.3208944797516,data/sioux/moderate/sample_0441.pkl
moderate,0.005,517,68,904.0229008197784,data/sioux/moderate/sample_0517.pkl
moderate,0.005,5,73,905.8188579082489,data/sioux/moderate/sample_0005.pkl
moderate,0.005,832,43,906.9634683132172,data/sioux/moderate/sample_0832.pkl
moderate,0.005,511,81,908.9443142414093,data/sioux/moderate/sample_0511.pkl
moderate,0.005,136,65,910.567304611206,data/sioux/moderate/sample_0136.pkl
moderate,0.005,146,61,912.1030120849609,data/sioux/moderate/sample_0146.pkl
moderate,0.005,673,63,913.6931879520416,data/sioux/moderate/sample_0673.pkl
moderate,0.005,816,70,915.4135818481445,data/sioux/moderate/sample_0816.pkl
moderate,0.005,609,75,917.2670221328735,data/sioux/moderate/sample_0609.pkl
moderate,0.005,365,79,919.2127773761749,data/sioux/moderate/sample_0365.pkl
moderate,0.005,297,68,920.9202570915222,data/sioux/moderate/sample_0297.pkl
moderate,0.005,336,67,922.5791726112366,data/sioux/moderate/sample_0336.pkl
moderate,0.005,259,70,924.3068890571594,data/sioux/moderate/sample_0259.pkl
moderate,0.005,931,65,925.9397943019867,data/sioux/moderate/sample_0931.pkl
moderate,0.005,445,68,927.6289713382721,data/sioux/moderate/sample_0445.pkl
moderate,0.005,248,73,929.4370603561401,data/sioux/moderate/sample_0248.pkl
moderate,0.005,976,68,931.1425547599792,data/sioux/moderate/sample_0976.pkl
moderate,0.005,881,74,932.9912850856781,data/sioux/moderate/sample_0881.pkl
moderate,0.005,875,80,934.9592628479004,data/sioux/moderate/sample_0875.pkl
moderate,0.005,602,86,937.0535109043121,data/sioux/moderate/sample_0602.pkl
moderate,0.005,23,84,939.114360332489,data/sioux/moderate/sample_0023.pkl
moderate,0.005,872,66,940.7601609230042,data/sioux/moderate/sample_0872.pkl
moderate,0.005,753,80,942.7213377952576,data/sioux/moderate/sample_0753.pkl
moderate,0.005,219,76,944.6204106807709,data/sioux/moderate/sample_0219.pkl
moderate,0.005,423,74,946.481523513794,data/sioux/moderate/sample_0423.pkl
moderate,0.005,756,70,948.2508206367493,data/sioux/moderate/sample_0756.pkl
moderate,0.005,442,71,950.0174820423126,data/sioux/moderate/sample_0442.pkl
moderate,0.005,750,81,952.0084569454193,data/sioux/moderate/sample_0750.pkl
moderate,0.005,814,64,953.6340172290802,data/sioux/moderate/sample_0814.pkl
moderate,0.005,428,67,955.3051784038544,data/sioux/moderate/sample_0428.pkl
moderate,0.005,557,83,957.3647103309631,data/sioux/moderate/sample_0557.pkl
moderate,0.005,501,77,959.2864925861359,data/sioux/moderate/sample_0501.pkl
moderate,0.005,154,70,961.0232455730438,data/sioux/moderate/sample_0154.pkl
moderate,0.005,425,77,962.9236907958984,data/sioux/moderate/sample_0425.pkl
moderate,0.005,672,67,964.6274325847626,data/sioux/moderate/sample_0672.pkl
moderate,0.005,426,91,966.876772403717,data/sioux/moderate/sample_0426.pkl
moderate,0.005,757,65,968.5038619041443,data/sioux/moderate/sample_0757.pkl
moderate,0.005,584,80,970.4503531455994,data/sioux/moderate/sample_0584.pkl
moderate,0.005,896,76,972.3227365016937,data/sioux/moderate/sample_0896.pkl
moderate,0.005,328,76,974.1783492565155,data/sioux/moderate/sample_0328.pkl
moderate,0.005,104,62,975.7220118045807,data/sioux/moderate/sample_0104.pkl
moderate,0.005,883,84,977.766205072403,data/sioux/moderate/sample_0883.pkl
moderate,0.005,72,75,979.6355316638947,data/sioux/moderate/sample_0072.pkl
moderate,0.005,696,69,981.3695538043976,data/sioux/moderate/sample_0696.pkl
moderate,0.005,380,73,983.165069103241,data/sioux/moderate/sample_0380.pkl
moderate,0.005,660,65,984.7936022281647,data/sioux/moderate/sample_0660.pkl
moderate,0.005,598,68,986.4837744235992,data/sioux/moderate/sample_0598.pkl
moderate,0.005,974,84,988.5412487983704,data/sioux/moderate/sample_0974.pkl
moderate,0.005,988,68,990.2258651256561,data/sioux/moderate/sample_0988.pkl
moderate,0.005,970,57,991.6678805351257,data/sioux/moderate/sample_0970.pkl
moderate,0.005,852,61,993.1961703300476,data/sioux/moderate/sample_0852.pkl
moderate,0.005,332,58,994.6498050689697,data/sioux/moderate/sample_0332.pkl
moderate,0.005,632,73,996.4649646282196,data/sioux/moderate/sample_0632.pkl
moderate,0.005,877,44,997.6042363643646,data/sioux/moderate/sample_0877.pkl
moderate,0.005,176,57,999.0766401290894,data/sioux/moderate/sample_0176.pkl
moderate,0.005,66,83,1001.1098282337189,data/sioux/moderate/sample_0066.pkl
moderate,0.005,836,78,1003.0299904346466,data/sioux/moderate/sample_0836.pkl
moderate,0.005,54,81,1005.0079689025879,data/sioux/moderate/sample_0054.pkl
moderate,0.005,456,62,1006.5744199752808,data/sioux/moderate/sample_0456.pkl
moderate,0.005,346,82,1008.5805444717407,data/sioux/moderate/sample_0346.pkl
moderate,0.005,969,64,1010.1973030567169,data/sioux/moderate/sample_0969.pkl
moderate,0.005,712,76,1012.0946357250214,data/sioux/moderate/sample_0712.pkl
moderate,0.005,319,85,1014.1915380954742,data/sioux/moderate/sample_0319.pkl
moderate,0.005,912,86,1016.3332958221436,data/sioux/moderate/sample_0912.pkl
moderate,0.005,841,62,1017.9137628078461,data/sioux/moderate/sample_0841.pkl
moderate,0.005,239,82,1019.910984992981,data/sioux/moderate/sample_0239.pkl
moderate,0.005,731,51,1021.2273633480072,data/sioux/moderate/sample_0731.pkl
moderate,0.005,676,75,1023.0764997005463,data/sioux/moderate/sample_0676.pkl
moderate,0.005,58,73,1024.8734302520752,data/sioux/moderate/sample_0058.pkl
moderate,0.005,241,80,1026.832473039627,data/sioux/moderate/sample_0241.pkl
moderate,0.005,188,69,1028.5386209487915,data/sioux/moderate/sample_0188.pkl
moderate,0.005,583,70,1030.3000407218933,data/sioux/moderate/sample_0583.pkl
moderate,0.005,887,82,1032.3160231113434,data/sioux/moderate/sample_0887.pkl
moderate,0.005,842,71,1034.0780575275421,data/sioux/moderate/sample_0842.pkl
moderate,0.005,93,72,1035.8748381137848,data/sioux/moderate/sample_0093.pkl
moderate,0.005,375,79,1037.8537261486053,data/sioux/moderate/sample_0375.pkl
moderate,0.005,275,61,1039.4086334705353,data/sioux/moderate/sample_0275.pkl
moderate,0.005,709,62,1040.9927446842194,data/sioux/moderate/sample_0709.pkl
moderate,0.005,636,82,1042.9974217414856,data/sioux/moderate/sample_0636.pkl
moderate,0.005,618,78,1044.9476931095123,data/sioux/moderate/sample_0618.pkl
moderate,0.005,430,90,1047.148285627365,data/sioux/moderate/sample_0430.pkl
moderate,0.005,794,80,1049.091756105423,data/sioux/moderate/sample_0794.pkl
moderate,0.005,254,81,1051.0914771556854,data/sioux/moderate/sample_0254.pkl
moderate,0.005,572,65,1052.7542481422424,data/sioux/moderate/sample_0572.pkl
moderate,0.005,920,68,1054.459487915039,data/sioux/moderate/sample_0920.pkl
moderate,0.005,143,74,1056.2974936962128,data/sioux/moderate/sample_0143.pkl
moderate,0.005,827,70,1058.0230078697205,data/sioux/moderate/sample_0827.pkl
moderate,0.005,921,71,1059.7767360210419,data/sioux/moderate/sample_0921.pkl
moderate,0.005,303,77,1061.6731564998627,data/sioux/moderate/sample_0303.pkl
moderate,0.005,235,68,1063.351181268692,data/sioux/moderate/sample_0235.pkl
moderate,0.005,950,62,1064.8786375522614,data/sioux/moderate/sample_0950.pkl
moderate,0.005,763,84,1066.9536509513855,data/sioux/moderate/sample_0763.pkl
moderate,0.005,797,53,1068.307317018509,data/sioux/moderate/sample_0797.pkl
moderate,0.005,612,99,1070.702668428421,data/sioux/moderate/sample_0612.pkl
moderate,0.005,704,78,1072.650281906128,data/sioux/moderate/sample_0704.pkl
moderate,0.005,656,89,1074.8189311027527,data/sioux/moderate/sample_0656.pkl
moderate,0.005,418,70,1076.693592786789,data/sioux/moderate/sample_0418.pkl
moderate,0.005,220,83,1078.7590079307556,data/sioux/moderate/sample_0220.pkl
moderate,0.005,556,88,1080.8973965644836,data/sioux/moderate/sample_0556.pkl
moderate,0.005,378,77,1082.7703485488892,data/sioux/moderate/sample_0378.pkl
moderate,0.005,162,68,1084.434974193573,data/sioux/moderate/sample_0162.pkl
moderate,0.005,726,67,1086.1007626056671,data/sioux/moderate/sample_0726.pkl
moderate,0.005,234,62,1087.6599316596985,data/sioux/moderate/sample_0234.pkl
moderate,0.005,30,69,1089.413253545761,data/sioux/moderate/sample_0030.pkl
moderate,0.005,945,49,1090.7184717655182,data/sioux/moderate/sample_0945.pkl
moderate,0.005,593,67,1092.4572417736053,data/sioux/moderate/sample_0593.pkl
moderate,0.005,754,74,1094.3090291023254,data/sioux/moderate/sample_0754.pkl
moderate,0.005,415,62,1095.909150838852,data/sioux/moderate/sample_0415.pkl
moderate,0.005,495,75,1097.8573644161224,data/sioux/moderate/sample_0495.pkl
moderate,0.005,244,73,1099.6837210655212,data/sioux/moderate/sample_0244.pkl
moderate,0.005,487,59,1101.282907962799,data/sioux/moderate/sample_0487.pkl
moderate,0.005,227,76,1103.2479982376099,data/sioux/moderate/sample_0227.pkl
moderate,0.005,381,83,1105.401957988739,data/sioux/moderate/sample_0381.pkl
moderate,0.005,263,78,1107.4131467342377,data/sioux/moderate/sample_0263.pkl
moderate,0.005,596,90,1109.6610877513885,data/sioux/moderate/sample_0596.pkl
moderate,0.005,421,68,1111.441225528717,data/sioux/moderate/sample_0421.pkl
moderate,0.005,585,78,1113.4259855747223,data/sioux/moderate/sample_0585.pkl
moderate,0.005,634,66,1115.0949337482452,data/sioux/moderate/sample_0634.pkl
moderate,0.005,492,84,1117.296370267868,data/sioux/moderate/sample_0492.pkl
moderate,0.005,379,59,1118.8325009346008,data/sioux/moderate/sample_0379.pkl
moderate,0.005,50,67,1120.579154253006,data/sioux/moderate/sample_0050.pkl
moderate,0.005,991,72,1122.3984513282776,data/sioux/moderate/sample_0991.pkl
moderate,0.005,589,81,1124.3920574188232,data/sioux/moderate/sample_0589.pkl
moderate,0.005,209,73,1126.2159759998322,data/sioux/moderate/sample_0209.pkl
moderate,0.005,291,67,1127.9057259559631,data/sioux/moderate/sample_0291.pkl
moderate,0.005,871,55,1129.3014032840729,data/sioux/moderate/sample_0871.pkl
moderate,0.005,179,63,1130.8813304901123,data/sioux/moderate/sample_0179.pkl
moderate,0.005,305,77,1132.8038098812103,data/sioux/moderate/sample_0305.pkl
moderate,0.005,463,63,1134.404854297638,data/sioux/moderate/sample_0463.pkl
moderate,0.005,17,71,1136.1807134151459,data/sioux/moderate/sample_0017.pkl
moderate,0.005,854,60,1137.6960818767548,data/sioux/moderate/sample_0854.pkl
moderate,0.005,567,61,1139.2483749389648,data/sioux/moderate/sample_0567.pkl
moderate,0.005,167,70,1140.9962391853333,data/sioux/moderate/sample_0167.pkl
moderate,0.005,837,68,1142.688083410263,data/sioux/moderate/sample_0837.pkl
moderate,0.005,851,75,1144.5384674072266,data/sioux/moderate/sample_0851.pkl
moderate,0.005,942,76,1146.4369759559631,data/sioux/moderate/sample_0942.pkl
moderate,0.005,404,66,1148.103530406952,data/sioux/moderate/sample_0404.pkl
moderate,0.005,343,75,1149.9535191059113,data/sioux/moderate/sample_0343.pkl
moderate,0.005,468,66,1151.6179382801056,data/sioux/moderate/sample_0468.pkl
moderate,0.005,738,76,1153.4917409420013,data/sioux/moderate/sample_0738.pkl
moderate,0.005,251,84,1155.5470111370087,data/sioux/moderate/sample_0251.pkl
moderate,0.005,741,71,1157.3431520462036,data/sioux/moderate/sample_0741.pkl
moderate,0.005,905,60,1158.8905403614044,data/sioux/moderate/sample_0905.pkl
moderate,0.005,437,82,1160.9189693927765,data/sioux/moderate/sample_0437.pkl
moderate,0.005,994,59,1162.4472987651825,data/sioux/moderate/sample_0994.pkl
moderate,0.005,182,65,1164.0703625679016,data/sioux/moderate/sample_0182.pkl
moderate,0.005,148,57,1165.5087366104126,data/sioux/moderate/sample_0148.pkl
moderate,0.005,213,76,1167.3965895175934,data/sioux/moderate/sample_0213.pkl
moderate,0.005,374,57,1168.8537061214447,data/sioux/moderate/sample_0374.pkl
moderate,0.005,398,87,1170.984183549881,data/sioux/moderate/sample_0398.pkl
moderate,0.005,508,71,1172.7416508197784,data/sioux/moderate/sample_0508.pkl
moderate,0.005,386,91,1174.9603834152222,data/sioux/moderate/sample_0386.pkl
moderate,0.005,926,80,1176.9302973747253,data/sioux/moderate/sample_0926.pkl
moderate,0.005,867,53,1178.3122000694275,data/sioux/moderate/sample_0867.pkl
moderate,0.005,309,61,1179.8598065376282,data/sioux/moderate/sample_0309.pkl
moderate,0.005,313,79,1181.8099286556244,data/sioux/moderate/sample_0313.pkl
moderate,0.005,885,57,1183.2581841945648,data/sioux/moderate/sample_0885.pkl
moderate,0.005,321,59,1184.7495429515839,data/sioux/moderate/sample_0321.pkl
moderate,0.005,729,72,1186.5597932338715,data/sioux/moderate/sample_0729.pkl
moderate,0.005,579,76,1188.4526119232178,data/sioux/moderate/sample_0579.pkl
moderate,0.005,614,86,1190.564071893692,data/sioux/moderate/sample_0614.pkl
moderate,0.005,3,95,1192.835797071457,data/sioux/moderate/sample_0003.pkl
moderate,0.005,913,55,1194.2431054115295,data/sioux/moderate/sample_0913.pkl
moderate,0.005,880,72,1196.059950351715,data/sioux/moderate/sample_0880.pkl
moderate,0.005,540,80,1198.0473592281342,data/sioux/moderate/sample_0540.pkl
moderate,0.005,419,86,1200.158216714859,data/sioux/moderate/sample_0419.pkl
moderate,0.005,944,65,1201.7905795574188,data/sioux/moderate/sample_0944.pkl
moderate,0.005,929,69,1203.4986064434052,data/sioux/moderate/sample_0929.pkl
moderate,0.005,283,69,1205.229285955429,data/sioux/moderate/sample_0283.pkl
moderate,0.005,89,67,1206.9181063175201,data/sioux/moderate/sample_0089.pkl
moderate,0.005,458,72,1208.748391866684,data/sioux/moderate/sample_0458.pkl
moderate,0.005,320,77,1210.6812613010406,data/sioux/moderate/sample_0320.pkl
moderate,0.005,840,64,1212.34006690979,data/sioux/moderate/sample_0840.pkl
moderate,0.005,960,57,1213.8353524208069,data/sioux/moderate/sample_0960.pkl
moderate,0.005,987,70,1215.6173405647278,data/sioux/moderate/sample_0987.pkl
moderate,0.005,240,77,1217.5802855491638,data/sioux/moderate/sample_0240.pkl
moderate,0.005,457,77,1219.539146900177,data/sioux/moderate/sample_0457.pkl
moderate,0.005,930,72,1221.3209173679352,data/sioux/moderate/sample_0930.pkl
moderate,0.005,635,79,1223.2894389629364,data/sioux/moderate/sample_0635.pkl
moderate,0.005,133,75,1225.1596426963806,data/sioux/moderate/sample_0133.pkl
moderate,0.005,968,70,1226.9035985469818,data/sioux/moderate/sample_0968.pkl
moderate,0.005,410,61,1228.4376084804535,data/sioux/moderate/sample_0410.pkl
moderate,0.005,961,68,1230.1328897476196,data/sioux/moderate/sample_0961.pkl
moderate,0.005,308,60,1231.6838562488556,data/sioux/moderate/sample_0308.pkl
moderate,0.005,542,61,1233.253425359726,data/sioux/moderate/sample_0542.pkl
moderate,0.005,730,64,1234.9718663692474,data/sioux/moderate/sample_0730.pkl
moderate,0.005,586,66,1236.719580411911,data/sioux/moderate/sample_0586.pkl
moderate,0.005,16,78,1238.7035658359528,data/sioux/moderate/sample_0016.pkl
moderate,0.005,354,80,1240.7573363780975,data/sioux/moderate/sample_0354.pkl
