condition,eps,sample_id,iterations,execution_time,filename
uncongested,0.005,843,153,244.33997249603271,data/sioux/uncongested/sample_0843.pkl
uncongested,0.005,903,161,248.08718991279602,data/sioux/uncongested/sample_0903.pkl
uncongested,0.005,600,143,251.43460416793823,data/sioux/uncongested/sample_0600.pkl
uncongested,0.005,127,107,253.97361946105957,data/sioux/uncongested/sample_0127.pkl
uncongested,0.005,35,129,257.00654768943787,data/sioux/uncongested/sample_0035.pkl
uncongested,0.005,522,205,261.729998588562,data/sioux/uncongested/sample_0522.pkl
uncongested,0.005,873,130,264.81437516212463,data/sioux/uncongested/sample_0873.pkl
uncongested,0.005,206,106,267.36915016174316,data/sioux/uncongested/sample_0206.pkl
uncongested,0.005,387,131,270.52969574928284,data/sioux/uncongested/sample_0387.pkl
uncongested,0.005,125,173,274.57212924957275,data/sioux/uncongested/sample_0125.pkl
uncongested,0.005,44,162,278.4634461402893,data/sioux/uncongested/sample_0044.pkl
uncongested,0.005,168,74,280.28416633605957,data/sioux/uncongested/sample_0168.pkl
uncongested,0.005,214,120,283.23381638526917,data/sioux/uncongested/sample_0214.pkl
uncongested,0.005,972,200,288.00054955482483,data/sioux/uncongested/sample_0972.pkl
uncongested,0.005,45,151,291.62322998046875,data/sioux/uncongested/sample_0045.pkl
uncongested,0.005,429,43,292.8257830142975,data/sioux/uncongested/sample_0429.pkl
uncongested,0.005,616,46,294.11409068107605,data/sioux/uncongested/sample_0616.pkl
uncongested,0.005,491,224,299.42171931266785,data/sioux/uncongested/sample_0491.pkl
uncongested,0.005,525,151,303.0289947986603,data/sioux/uncongested/sample_0525.pkl
uncongested,0.005,919,144,306.5297818183899,data/sioux/uncongested/sample_0919.pkl
uncongested,0.005,546,93,308.8776252269745,data/sioux/uncongested/sample_0546.pkl
uncongested,0.005,562,230,314.296434879303,data/sioux/uncongested/sample_0562.pkl
uncongested,0.005,100,141,317.6629388332367,data/sioux/uncongested/sample_0100.pkl
uncongested,0.005,131,190,322.15181732177734,data/sioux/uncongested/sample_0131.pkl
uncongested,0.005,465,207,326.9775552749634,data/sioux/uncongested/sample_0465.pkl
uncongested,0.005,33,249,332.69362592697144,data/sioux/uncongested/sample_0033.pkl
uncongested,0.005,788,200,337.37367844581604,data/sioux/uncongested/sample_0788.pkl
uncongested,0.005,405,193,341.8878662586212,data/sioux/uncongested/sample_0405.pkl
uncongested,0.005,899,104,344.4113812446594,data/sioux/uncongested/sample_0899.pkl
uncongested,0.005,360,150,347.9708752632141,data/sioux/uncongested/sample_0360.pkl
uncongested,0.005,28,130,351.1337535381317,data/sioux/uncongested/sample_0028.pkl
uncongested,0.005,716,151,354.74953031539917,data/sioux/uncongested/sample_0716.pkl
uncongested,0.005,776,136,358.03699231147766,data/sioux/uncongested/sample_0776.pkl
uncongested,0.005,27,51,359.38348865509033,data/sioux/uncongested/sample_0027.pkl
uncongested,0.005,780,224,364.7090907096863,data/sioux/uncongested/sample_0780.pkl
uncongested,0.005,412,217,369.79626512527466,data/sioux/uncongested/sample_0412.pkl
uncongested,0.005,588,174,373.9167203903198,data/sioux/uncongested/sample_0588.pkl
uncongested,0.005,621,104,376.46124839782715,data/sioux/uncongested/sample_0621.pkl
uncongested,0.005,108,214,381.54315185546875,data/sioux/uncongested/sample_0108.pkl
uncongested,0.005,135,170,385.56702995300293,data/sioux/uncongested/sample_0135.pkl
uncongested,0.005,236,159,389.3190929889679,data/sioux/uncongested/sample_0236.pkl
uncongested,0.005,683,51,390.6217656135559,data/sioux/uncongested/sample_0683.pkl
uncongested,0.005,499,177,394.7888436317444,data/sioux/uncongested/sample_0499.pkl
uncongested,0.005,661,172,398.89606380462646,data/sioux/uncongested/sample_0661.pkl
uncongested,0.005,211,183,403.22726702690125,data/sioux/uncongested/sample_0211.pkl
uncongested,0.005,256,203,408.035160779953,data/sioux/uncongested/sample_0256.pkl
uncongested,0.005,617,210,412.9434235095978,data/sioux/uncongested/sample_0617.pkl
uncongested,0.005,461,106,415.56531834602356,data/sioux/uncongested/sample_0461.pkl
uncongested,0.005,194,128,418.6081349849701,data/sioux/uncongested/sample_0194.pkl
uncongested,0.005,158,76,420.46164655685425,data/sioux/uncongested/sample_0158.pkl
uncongested,0.005,566,38,421.4922442436218,data/sioux/uncongested/sample_0566.pkl
uncongested,0.005,718,131,424.61593794822693,data/sioux/uncongested/sample_0718.pkl
uncongested,0.005,555,20,425.3000681400299,data/sioux/uncongested/sample_0555.pkl
uncongested,0.005,189,134,428.44877433776855,data/sioux/uncongested/sample_0189.pkl
uncongested,0.005,371,135,431.6523742675781,data/sioux/uncongested/sample_0371.pkl
uncongested,0.005,640,140,435.01533555984497,data/sioux/uncongested/sample_0640.pkl
uncongested,0.005,910,82,437.0086920261383,data/sioux/uncongested/sample_0910.pkl
uncongested,0.005,737,184,441.3469033241272,data/sioux/uncongested/sample_0737.pkl
uncongested,0.005,258,27,442.1290600299835,data/sioux/uncongested/sample_0258.pkl
uncongested,0.005,859,103,444.62211203575134,data/sioux/uncongested/sample_0859.pkl
uncongested,0.005,554,197,449.2722997665405,data/sioux/uncongested/sample_0554.pkl
uncongested,0.005,681,106,451.7932300567627,data/sioux/uncongested/sample_0681.pkl
uncongested,0.005,925,192,456.24102425575256,data/sioux/uncongested/sample_0925.pkl
uncongested,0.005,675,151,459.84013867378235,data/sioux/uncongested/sample_0675.pkl
uncongested,0.005,500,85,461.89973545074463,data/sioux/uncongested/sample_0500.pkl
uncongested,0.005,99,150,465.4760320186615,data/sioux/uncongested/sample_0099.pkl
uncongested,0.005,652,198,470.0918142795563,data/sioux/uncongested/sample_0652.pkl
uncongested,0.005,830,256,476.0110111236572,data/sioux/uncongested/sample_0830.pkl
uncongested,0.005,932,157,479.7412054538727,data/sioux/uncongested/sample_0932.pkl
uncongested,0.005,118,122,482.70578718185425,data/sioux/uncongested/sample_0118.pkl
uncongested,0.005,120,183,487.03167366981506,data/sioux/uncongested/sample_0120.pkl
uncongested,0.005,137,36,487.9861614704132,data/sioux/uncongested/sample_0137.pkl
uncongested,0.005,82,161,491.78743386268616,data/sioux/uncongested/sample_0082.pkl
uncongested,0.005,627,88,493.9735805988312,data/sioux/uncongested/sample_0627.pkl
uncongested,0.005,63,125,496.9670035839081,data/sioux/uncongested/sample_0063.pkl
uncongested,0.005,163,79,498.95446276664734,data/sioux/uncongested/sample_0163.pkl
uncongested,0.005,151,54,500.3372039794922,data/sioux/uncongested/sample_0151.pkl
uncongested,0.005,647,63,501.9902150630951,data/sioux/uncongested/sample_0647.pkl
uncongested,0.005,483,112,504.7141742706299,data/sioux/uncongested/sample_0483.pkl
uncongested,0.005,648,92,506.9832019805908,data/sioux/uncongested/sample_0648.pkl
uncongested,0.005,296,90,509.144357919693,data/sioux/uncongested/sample_0296.pkl
uncongested,0.005,706,225,514.4470543861389,data/sioux/uncongested/sample_0706.pkl
uncongested,0.005,569,55,515.8560197353363,data/sioux/uncongested/sample_0569.pkl
uncongested,0.005,897,231,521.3179371356964,data/sioux/uncongested/sample_0897.pkl
uncongested,0.005,529,166,525.2352931499481,data/sioux/uncongested/sample_0529.pkl
uncongested,0.005,373,152,528.8550996780396,data/sioux/uncongested/sample_0373.pkl
uncongested,0.005,399,113,531.6320321559906,data/sioux/uncongested/sample_0399.pkl
uncongested,0.005,715,65,533.3455340862274,data/sioux/uncongested/sample_0715.pkl
uncongested,0.005,888,231,538.8445098400116,data/sioux/uncongested/sample_0888.pkl
uncongested,0.005,862,199,543.5659673213959,data/sioux/uncongested/sample_0862.pkl
uncongested,0.005,571,221,548.9006690979004,data/sioux/uncongested/sample_0571.pkl
uncongested,0.005,24,183,553.2106773853302,data/sioux/uncongested/sample_0024.pkl
uncongested,0.005,504,51,554.6103763580322,data/sioux/uncongested/sample_0504.pkl
uncongested,0.005,115,115,557.4300289154053,data/sioux/uncongested/sample_0115.pkl
uncongested,0.005,532,143,560.8607833385468,data/sioux/uncongested/sample_0532.pkl
uncongested,0.005,979,99,563.309779882431,data/sioux/uncongested/sample_0979.pkl
uncongested,0.005,934,164,567.2588124275208,data/sioux/uncongested/sample_0934.pkl
uncongested,0.005,325,208,572.2588939666748,data/sioux/uncongested/sample_0325.pkl
uncongested,0.005,639,178,576.6315569877625,data/sioux/uncongested/sample_0639.pkl
uncongested,0.005,949,125,579.6009933948517,data/sioux/uncongested/sample_0949.pkl
uncongested,0.005,534,122,582.5187895298004,data/sioux/uncongested/sample_0534.pkl
uncongested,0.005,857,20,583.1852116584778,data/sioux/uncongested/sample_0857.pkl
uncongested,0.005,64,149,586.7397928237915,data/sioux/uncongested/sample_0064.pkl
uncongested,0.005,7,198,591.3959269523621,data/sioux/uncongested/sample_0007.pkl
uncongested,0.005,2,215,596.3523690700531,data/sioux/uncongested/sample_0002.pkl
uncongested,0.005,42,59,597.8544898033142,data/sioux/uncongested/sample_0042.pkl
uncongested,0.005,195,136,601.051283121109,data/sioux/uncongested/sample_0195.pkl
uncongested,0.005,560,108,603.7248322963715,data/sioux/uncongested/sample_0560.pkl
uncongested,0.005,413,209,608.7317078113556,data/sioux/uncongested/sample_0413.pkl
uncongested,0.005,533,147,612.3217494487762,data/sioux/uncongested/sample_0533.pkl
uncongested,0.005,690,164,616.2342476844788,data/sioux/uncongested/sample_0690.pkl
uncongested,0.005,524,144,619.7293345928192,data/sioux/uncongested/sample_0524.pkl
uncongested,0.005,954,166,623.7095811367035,data/sioux/uncongested/sample_0954.pkl
uncongested,0.005,396,194,628.3196935653687,data/sioux/uncongested/sample_0396.pkl
uncongested,0.005,411,135,631.5509147644043,data/sioux/uncongested/sample_0411.pkl
uncongested,0.005,355,77,633.4782192707062,data/sioux/uncongested/sample_0355.pkl
uncongested,0.005,238,180,637.7581045627594,data/sioux/uncongested/sample_0238.pkl
uncongested,0.005,740,174,641.8591105937958,data/sioux/uncongested/sample_0740.pkl
uncongested,0.005,874,189,646.2716746330261,data/sioux/uncongested/sample_0874.pkl
uncongested,0.005,101,94,648.5846030712128,data/sioux/uncongested/sample_0101.pkl
uncongested,0.005,984,232,654.0650789737701,data/sioux/uncongested/sample_0984.pkl
uncongested,0.005,893,182,658.3581683635712,data/sioux/uncongested/sample_0893.pkl
uncongested,0.005,574,184,662.6199851036072,data/sioux/uncongested/sample_0574.pkl
uncongested,0.005,720,187,667.0438437461853,data/sioux/uncongested/sample_0720.pkl
uncongested,0.005,142,86,669.165798664093,data/sioux/uncongested/sample_0142.pkl
uncongested,0.005,633,70,670.9342522621155,data/sioux/uncongested/sample_0633.pkl
uncongested,0.005,301,186,675.4150688648224,data/sioux/uncongested/sample_0301.pkl
uncongested,0.005,284,177,679.6147408485413,data/sioux/uncongested/sample_0284.pkl
uncongested,0.005,767,190,684.1573872566223,data/sioux/uncongested/sample_0767.pkl
uncongested,0.005,122,119,687.0621335506439,data/sioux/uncongested/sample_0122.pkl
uncongested,0.005,138,21,687.7840549945831,data/sioux/uncongested/sample_0138.pkl
uncongested,0.005,791,126,690.8338916301727,data/sioux/uncongested/sample_0791.pkl
uncongested,0.005,8,51,692.2019996643066,data/sioux/uncongested/sample_0008.pkl
uncongested,0.005,169,199,696.8451464176178,data/sioux/uncongested/sample_0169.pkl
uncongested,0.005,145,49,698.1065647602081,data/sioux/uncongested/sample_0145.pkl
uncongested,0.005,341,167,702.080775976181,data/sioux/uncongested/sample_0341.pkl
uncongested,0.005,513,188,706.5568821430206,data/sioux/uncongested/sample_0513.pkl
uncongested,0.005,279,124,709.549250125885,data/sioux/uncongested/sample_0279.pkl
uncongested,0.005,812,185,713.8678505420685,data/sioux/uncongested/sample_0812.pkl
