condition,eps,sample_id,iterations,execution_time,filename
uncongested,0.01,1133,112,18.06602716445923,data/EMA/uncongested/sample_1133.pkl
uncongested,0.01,1134,98,15.826042890548706,data/EMA/uncongested/sample_1134.pkl
uncongested,0.01,1135,103,20.319839239120483,data/EMA/uncongested/sample_1135.pkl
uncongested,0.01,1136,92,13.360364437103271,data/EMA/uncongested/sample_1136.pkl
uncongested,0.01,1137,91,19.1609525680542,data/EMA/uncongested/sample_1137.pkl
uncongested,0.01,1138,110,17.361624002456665,data/EMA/uncongested/sample_1138.pkl
uncongested,0.01,1139,109,23.297723293304443,data/EMA/uncongested/sample_1139.pkl
uncongested,0.01,1140,100,19.87419629096985,data/EMA/uncongested/sample_1140.pkl
uncongested,0.01,1141,103,17.35502338409424,data/EMA/uncongested/sample_1141.pkl
uncongested,0.01,1142,102,21.6453800201416,data/EMA/uncongested/sample_1142.pkl
uncongested,0.01,1143,113,23.77860426902771,data/EMA/uncongested/sample_1143.pkl
uncongested,0.01,1144,85,16.51540732383728,data/EMA/uncongested/sample_1144.pkl
uncongested,0.01,1145,110,16.346996068954468,data/EMA/uncongested/sample_1145.pkl
uncongested,0.01,1146,115,23.98817729949951,data/EMA/uncongested/sample_1146.pkl
uncongested,0.01,1147,100,17.951668739318848,data/EMA/uncongested/sample_1147.pkl
uncongested,0.01,1148,95,19.748965978622437,data/EMA/uncongested/sample_1148.pkl
uncongested,0.01,1149,95,11.803179264068604,data/EMA/uncongested/sample_1149.pkl
uncongested,0.01,1150,102,18.91251540184021,data/EMA/uncongested/sample_1150.pkl
uncongested,0.01,1151,81,12.340378284454346,data/EMA/uncongested/sample_1151.pkl
uncongested,0.01,1152,83,14.959327697753906,data/EMA/uncongested/sample_1152.pkl
uncongested,0.01,1153,88,17.883716583251953,data/EMA/uncongested/sample_1153.pkl
uncongested,0.01,1154,105,20.899309396743774,data/EMA/uncongested/sample_1154.pkl
uncongested,0.01,1155,97,19.099441289901733,data/EMA/uncongested/sample_1155.pkl
uncongested,0.01,1156,112,18.712059497833252,data/EMA/uncongested/sample_1156.pkl
uncongested,0.01,1157,110,13.457478523254395,data/EMA/uncongested/sample_1157.pkl
uncongested,0.01,1158,101,17.634294033050537,data/EMA/uncongested/sample_1158.pkl
uncongested,0.01,1159,97,16.541038513183594,data/EMA/uncongested/sample_1159.pkl
uncongested,0.01,1160,114,20.805341958999634,data/EMA/uncongested/sample_1160.pkl
uncongested,0.01,1161,111,13.528028011322021,data/EMA/uncongested/sample_1161.pkl
uncongested,0.01,1162,96,17.41064739227295,data/EMA/uncongested/sample_1162.pkl
uncongested,0.01,1163,102,19.29530429840088,data/EMA/uncongested/sample_1163.pkl
uncongested,0.01,1164,104,17.384835243225098,data/EMA/uncongested/sample_1164.pkl
uncongested,0.01,1165,104,16.519590139389038,data/EMA/uncongested/sample_1165.pkl
uncongested,0.01,1166,108,19.99821925163269,data/EMA/uncongested/sample_1166.pkl
uncongested,0.01,1167,104,19.152012825012207,data/EMA/uncongested/sample_1167.pkl
uncongested,0.01,1168,117,18.00610065460205,data/EMA/uncongested/sample_1168.pkl
uncongested,0.01,1169,94,10.736323356628418,data/EMA/uncongested/sample_1169.pkl
uncongested,0.01,1170,97,15.69856572151184,data/EMA/uncongested/sample_1170.pkl
uncongested,0.01,1171,99,18.357711791992188,data/EMA/uncongested/sample_1171.pkl
uncongested,0.01,1172,114,19.632757902145386,data/EMA/uncongested/sample_1172.pkl
uncongested,0.01,1173,93,15.295371532440186,data/EMA/uncongested/sample_1173.pkl
uncongested,0.01,1174,75,11.483258485794067,data/EMA/uncongested/sample_1174.pkl
uncongested,0.01,1175,132,21.02234125137329,data/EMA/uncongested/sample_1175.pkl
uncongested,0.01,1176,86,12.265211343765259,data/EMA/uncongested/sample_1176.pkl
uncongested,0.01,1177,116,21.392882108688354,data/EMA/uncongested/sample_1177.pkl
uncongested,0.01,1178,96,17.93631672859192,data/EMA/uncongested/sample_1178.pkl
uncongested,0.01,1179,100,18.61641001701355,data/EMA/uncongested/sample_1179.pkl
uncongested,0.01,1180,106,17.68418526649475,data/EMA/uncongested/sample_1180.pkl
uncongested,0.01,1181,89,10.909181594848633,data/EMA/uncongested/sample_1181.pkl
uncongested,0.01,1182,100,16.823528051376343,data/EMA/uncongested/sample_1182.pkl
uncongested,0.01,1183,102,17.70913076400757,data/EMA/uncongested/sample_1183.pkl
uncongested,0.01,1184,94,10.146813154220581,data/EMA/uncongested/sample_1184.pkl
uncongested,0.01,1185,87,15.976092338562012,data/EMA/uncongested/sample_1185.pkl
uncongested,0.01,1186,116,21.44580388069153,data/EMA/uncongested/sample_1186.pkl
uncongested,0.01,1187,108,14.616978645324707,data/EMA/uncongested/sample_1187.pkl
uncongested,0.01,1188,108,18.664936542510986,data/EMA/uncongested/sample_1188.pkl
uncongested,0.01,1189,100,16.94721031188965,data/EMA/uncongested/sample_1189.pkl
uncongested,0.01,1190,116,21.785595178604126,data/EMA/uncongested/sample_1190.pkl
uncongested,0.01,1191,99,12.810751676559448,data/EMA/uncongested/sample_1191.pkl
uncongested,0.01,1192,94,17.429805994033813,data/EMA/uncongested/sample_1192.pkl
uncongested,0.01,1193,93,14.565788745880127,data/EMA/uncongested/sample_1193.pkl
uncongested,0.01,1194,107,16.544850826263428,data/EMA/uncongested/sample_1194.pkl
uncongested,0.01,1195,112,17.124356269836426,data/EMA/uncongested/sample_1195.pkl
uncongested,0.01,1196,79,14.699368953704834,data/EMA/uncongested/sample_1196.pkl
uncongested,0.01,1197,96,16.293925523757935,data/EMA/uncongested/sample_1197.pkl
uncongested,0.01,1198,98,18.24120855331421,data/EMA/uncongested/sample_1198.pkl
uncongested,0.01,1199,118,14.011382818222046,data/EMA/uncongested/sample_1199.pkl
uncongested,0.01,1200,96,11.715015411376953,data/EMA/uncongested/sample_1200.pkl
uncongested,0.01,1201,69,12.844247579574585,data/EMA/uncongested/sample_1201.pkl
uncongested,0.01,1202,102,16.261197090148926,data/EMA/uncongested/sample_1202.pkl
uncongested,0.01,1203,110,20.721391201019287,data/EMA/uncongested/sample_1203.pkl
uncongested,0.01,1204,78,14.718207836151123,data/EMA/uncongested/sample_1204.pkl
uncongested,0.01,1205,80,14.907747030258179,data/EMA/uncongested/sample_1205.pkl
uncongested,0.01,1206,86,16.00597357749939,data/EMA/uncongested/sample_1206.pkl
uncongested,0.01,1207,105,19.505345106124878,data/EMA/uncongested/sample_1207.pkl
uncongested,0.01,1208,101,14.597262144088745,data/EMA/uncongested/sample_1208.pkl
uncongested,0.01,1209,102,13.42888855934143,data/EMA/uncongested/sample_1209.pkl
uncongested,0.01,1210,108,11.75167989730835,data/EMA/uncongested/sample_1210.pkl
uncongested,0.01,1211,90,16.36774754524231,data/EMA/uncongested/sample_1211.pkl
uncongested,0.01,1212,107,17.36150360107422,data/EMA/uncongested/sample_1212.pkl
uncongested,0.01,1213,98,18.229595184326172,data/EMA/uncongested/sample_1213.pkl
uncongested,0.01,1214,85,13.938830137252808,data/EMA/uncongested/sample_1214.pkl
uncongested,0.01,1215,86,13.533851146697998,data/EMA/uncongested/sample_1215.pkl
uncongested,0.01,1216,104,18.175329446792603,data/EMA/uncongested/sample_1216.pkl
uncongested,0.01,1217,88,12.667274713516235,data/EMA/uncongested/sample_1217.pkl
uncongested,0.01,1218,94,17.483877658843994,data/EMA/uncongested/sample_1218.pkl
uncongested,0.01,1219,121,15.494411945343018,data/EMA/uncongested/sample_1219.pkl
uncongested,0.01,1220,95,17.721818923950195,data/EMA/uncongested/sample_1220.pkl
uncongested,0.01,1221,96,13.164183139801025,data/EMA/uncongested/sample_1221.pkl
uncongested,0.01,1222,113,20.92988872528076,data/EMA/uncongested/sample_1222.pkl
uncongested,0.01,1223,96,18.036120891571045,data/EMA/uncongested/sample_1223.pkl
uncongested,0.01,1224,106,15.984946250915527,data/EMA/uncongested/sample_1224.pkl
uncongested,0.01,1225,98,17.267501831054688,data/EMA/uncongested/sample_1225.pkl
uncongested,0.01,1226,93,17.40970540046692,data/EMA/uncongested/sample_1226.pkl
uncongested,0.01,1227,92,14.892110109329224,data/EMA/uncongested/sample_1227.pkl
uncongested,0.01,1228,118,21.897531509399414,data/EMA/uncongested/sample_1228.pkl
uncongested,0.01,1229,94,14.752346515655518,data/EMA/uncongested/sample_1229.pkl
uncongested,0.01,1230,96,11.771522283554077,data/EMA/uncongested/sample_1230.pkl
uncongested,0.01,1231,112,12.929142713546753,data/EMA/uncongested/sample_1231.pkl
uncongested,0.01,1232,77,14.756603479385376,data/EMA/uncongested/sample_1232.pkl
uncongested,0.01,1233,83,15.086429595947266,data/EMA/uncongested/sample_1233.pkl
uncongested,0.01,1234,69,10.56344723701477,data/EMA/uncongested/sample_1234.pkl
uncongested,0.01,1235,101,15.631217002868652,data/EMA/uncongested/sample_1235.pkl
uncongested,0.01,1236,108,16.530078887939453,data/EMA/uncongested/sample_1236.pkl
uncongested,0.01,1237,100,19.413214921951294,data/EMA/uncongested/sample_1237.pkl
uncongested,0.01,1238,110,21.20013928413391,data/EMA/uncongested/sample_1238.pkl
uncongested,0.01,1239,117,20.142441511154175,data/EMA/uncongested/sample_1239.pkl
uncongested,0.01,1240,77,12.31976056098938,data/EMA/uncongested/sample_1240.pkl
uncongested,0.01,1241,94,18.527164697647095,data/EMA/uncongested/sample_1241.pkl
uncongested,0.01,1242,107,19.507611751556396,data/EMA/uncongested/sample_1242.pkl
uncongested,0.01,1243,108,22.782588481903076,data/EMA/uncongested/sample_1243.pkl
uncongested,0.01,1244,97,18.071315050125122,data/EMA/uncongested/sample_1244.pkl
uncongested,0.01,1245,96,13.8895263671875,data/EMA/uncongested/sample_1245.pkl
uncongested,0.01,1246,88,16.346992254257202,data/EMA/uncongested/sample_1246.pkl
uncongested,0.01,1247,95,20.525336027145386,data/EMA/uncongested/sample_1247.pkl
uncongested,0.01,1248,111,22.441331148147583,data/EMA/uncongested/sample_1248.pkl
uncongested,0.01,1249,92,17.42591404914856,data/EMA/uncongested/sample_1249.pkl
uncongested,0.01,1250,94,20.88901972770691,data/EMA/uncongested/sample_1250.pkl
uncongested,0.01,1251,86,16.49477767944336,data/EMA/uncongested/sample_1251.pkl
uncongested,0.01,1252,118,24.786608695983887,data/EMA/uncongested/sample_1252.pkl
uncongested,0.01,1253,105,22.012717485427856,data/EMA/uncongested/sample_1253.pkl
uncongested,0.01,1254,116,16.243963718414307,data/EMA/uncongested/sample_1254.pkl
uncongested,0.01,1255,99,21.8399019241333,data/EMA/uncongested/sample_1255.pkl
uncongested,0.01,1256,113,21.225409269332886,data/EMA/uncongested/sample_1256.pkl
uncongested,0.01,1257,94,20.634441614151,data/EMA/uncongested/sample_1257.pkl
uncongested,0.01,1258,98,20.00933265686035,data/EMA/uncongested/sample_1258.pkl
uncongested,0.01,1259,97,12.536516427993774,data/EMA/uncongested/sample_1259.pkl
uncongested,0.01,1260,103,20.79236078262329,data/EMA/uncongested/sample_1260.pkl
uncongested,0.01,1261,97,21.10931658744812,data/EMA/uncongested/sample_1261.pkl
uncongested,0.01,1262,103,19.423791885375977,data/EMA/uncongested/sample_1262.pkl
uncongested,0.01,1263,96,18.573912858963013,data/EMA/uncongested/sample_1263.pkl
uncongested,0.01,1264,103,19.937389612197876,data/EMA/uncongested/sample_1264.pkl
uncongested,0.01,1265,100,22.317026376724243,data/EMA/uncongested/sample_1265.pkl
uncongested,0.01,1266,75,12.700051069259644,data/EMA/uncongested/sample_1266.pkl
uncongested,0.01,1267,103,18.74560546875,data/EMA/uncongested/sample_1267.pkl
uncongested,0.01,1268,88,11.765102863311768,data/EMA/uncongested/sample_1268.pkl
uncongested,0.01,1269,111,24.275002479553223,data/EMA/uncongested/sample_1269.pkl
uncongested,0.01,1270,111,24.24570393562317,data/EMA/uncongested/sample_1270.pkl
uncongested,0.01,1271,89,15.960991382598877,data/EMA/uncongested/sample_1271.pkl
uncongested,0.01,1272,90,19.838374137878418,data/EMA/uncongested/sample_1272.pkl
uncongested,0.01,1273,94,20.53513765335083,data/EMA/uncongested/sample_1273.pkl
uncongested,0.01,1274,104,20.1280517578125,data/EMA/uncongested/sample_1274.pkl
uncongested,0.01,1275,101,18.66436195373535,data/EMA/uncongested/sample_1275.pkl
uncongested,0.01,1276,110,21.846655130386353,data/EMA/uncongested/sample_1276.pkl
uncongested,0.01,1277,96,20.931898832321167,data/EMA/uncongested/sample_1277.pkl
uncongested,0.01,1278,105,13.984251260757446,data/EMA/uncongested/sample_1278.pkl
uncongested,0.01,1279,79,10.264204502105713,data/EMA/uncongested/sample_1279.pkl
uncongested,0.01,1280,94,17.022799968719482,data/EMA/uncongested/sample_1280.pkl
uncongested,0.01,1281,96,20.657145023345947,data/EMA/uncongested/sample_1281.pkl
uncongested,0.01,1282,109,18.51464867591858,data/EMA/uncongested/sample_1282.pkl
uncongested,0.01,1283,113,22.86307430267334,data/EMA/uncongested/sample_1283.pkl
uncongested,0.01,1284,96,20.08091425895691,data/EMA/uncongested/sample_1284.pkl
uncongested,0.01,1285,100,20.09802532196045,data/EMA/uncongested/sample_1285.pkl
uncongested,0.01,1286,106,21.875231504440308,data/EMA/uncongested/sample_1286.pkl
uncongested,0.01,1287,87,18.56758761405945,data/EMA/uncongested/sample_1287.pkl
uncongested,0.01,1288,109,23.619406938552856,data/EMA/uncongested/sample_1288.pkl
uncongested,0.01,1289,109,20.512853145599365,data/EMA/uncongested/sample_1289.pkl
uncongested,0.01,1290,95,12.766477346420288,data/EMA/uncongested/sample_1290.pkl
uncongested,0.01,1291,97,18.8647403717041,data/EMA/uncongested/sample_1291.pkl
uncongested,0.01,1292,121,23.99251890182495,data/EMA/uncongested/sample_1292.pkl
uncongested,0.01,1293,83,18.505439281463623,data/EMA/uncongested/sample_1293.pkl
uncongested,0.01,1294,80,17.8941912651062,data/EMA/uncongested/sample_1294.pkl
uncongested,0.01,1295,112,23.088123559951782,data/EMA/uncongested/sample_1295.pkl
uncongested,0.01,1296,92,15.983020305633545,data/EMA/uncongested/sample_1296.pkl
uncongested,0.01,1297,106,23.19196629524231,data/EMA/uncongested/sample_1297.pkl
uncongested,0.01,1298,110,22.72570514678955,data/EMA/uncongested/sample_1298.pkl
uncongested,0.01,1299,102,17.85724115371704,data/EMA/uncongested/sample_1299.pkl
uncongested,0.01,1300,114,22.215789794921875,data/EMA/uncongested/sample_1300.pkl
uncongested,0.01,1301,107,13.953705549240112,data/EMA/uncongested/sample_1301.pkl
uncongested,0.01,1302,119,23.677146434783936,data/EMA/uncongested/sample_1302.pkl
uncongested,0.01,1303,97,18.698268175125122,data/EMA/uncongested/sample_1303.pkl
uncongested,0.01,1304,118,26.16473889350891,data/EMA/uncongested/sample_1304.pkl
uncongested,0.01,1305,115,22.08766770362854,data/EMA/uncongested/sample_1305.pkl
uncongested,0.01,1306,99,19.712111949920654,data/EMA/uncongested/sample_1306.pkl
uncongested,0.01,1307,92,19.94150185585022,data/EMA/uncongested/sample_1307.pkl
uncongested,0.01,1308,88,14.997702836990356,data/EMA/uncongested/sample_1308.pkl
uncongested,0.01,1309,104,22.73608422279358,data/EMA/uncongested/sample_1309.pkl
uncongested,0.01,1310,102,14.989578247070312,data/EMA/uncongested/sample_1310.pkl
uncongested,0.01,1311,103,21.07266116142273,data/EMA/uncongested/sample_1311.pkl
uncongested,0.01,1312,107,22.478686094284058,data/EMA/uncongested/sample_1312.pkl
uncongested,0.01,1313,75,16.68086290359497,data/EMA/uncongested/sample_1313.pkl
uncongested,0.01,1314,113,24.615853309631348,data/EMA/uncongested/sample_1314.pkl
uncongested,0.01,1315,99,18.851204872131348,data/EMA/uncongested/sample_1315.pkl
uncongested,0.01,1316,109,24.108065843582153,data/EMA/uncongested/sample_1316.pkl
uncongested,0.01,1317,95,12.2947838306427,data/EMA/uncongested/sample_1317.pkl
uncongested,0.01,1318,94,15.169308185577393,data/EMA/uncongested/sample_1318.pkl
uncongested,0.01,1319,108,23.57068419456482,data/EMA/uncongested/sample_1319.pkl
uncongested,0.01,1320,100,16.018751859664917,data/EMA/uncongested/sample_1320.pkl
uncongested,0.01,1321,102,21.954232454299927,data/EMA/uncongested/sample_1321.pkl
uncongested,0.01,1322,98,12.672043800354004,data/EMA/uncongested/sample_1322.pkl
uncongested,0.01,1323,88,17.706592798233032,data/EMA/uncongested/sample_1323.pkl
uncongested,0.01,1324,86,18.91265058517456,data/EMA/uncongested/sample_1324.pkl
uncongested,0.01,1325,90,19.88077998161316,data/EMA/uncongested/sample_1325.pkl
uncongested,0.01,1326,98,20.44209337234497,data/EMA/uncongested/sample_1326.pkl
uncongested,0.01,1327,106,23.287797689437866,data/EMA/uncongested/sample_1327.pkl
uncongested,0.01,1328,123,22.60240912437439,data/EMA/uncongested/sample_1328.pkl
uncongested,0.01,1329,98,21.98102617263794,data/EMA/uncongested/sample_1329.pkl
uncongested,0.01,1330,93,20.42850661277771,data/EMA/uncongested/sample_1330.pkl
uncongested,0.01,1331,99,13.102563381195068,data/EMA/uncongested/sample_1331.pkl
uncongested,0.01,1332,78,16.355158805847168,data/EMA/uncongested/sample_1332.pkl
uncongested,0.01,1333,93,12.222309589385986,data/EMA/uncongested/sample_1333.pkl
uncongested,0.01,1334,110,19.0895574092865,data/EMA/uncongested/sample_1334.pkl
uncongested,0.01,1335,91,20.12728500366211,data/EMA/uncongested/sample_1335.pkl
uncongested,0.01,1336,121,18.576467752456665,data/EMA/uncongested/sample_1336.pkl
uncongested,0.01,1337,111,24.290921211242676,data/EMA/uncongested/sample_1337.pkl
uncongested,0.01,1338,98,19.17780303955078,data/EMA/uncongested/sample_1338.pkl
uncongested,0.01,1339,118,24.91923475265503,data/EMA/uncongested/sample_1339.pkl
uncongested,0.01,1340,81,14.514520645141602,data/EMA/uncongested/sample_1340.pkl
uncongested,0.01,1341,83,18.445264101028442,data/EMA/uncongested/sample_1341.pkl
uncongested,0.01,1342,84,18.706908226013184,data/EMA/uncongested/sample_1342.pkl
uncongested,0.01,1343,103,22.557040452957153,data/EMA/uncongested/sample_1343.pkl
uncongested,0.01,1344,103,18.76041531562805,data/EMA/uncongested/sample_1344.pkl
uncongested,0.01,1345,95,20.609466791152954,data/EMA/uncongested/sample_1345.pkl
uncongested,0.01,1346,103,13.49536681175232,data/EMA/uncongested/sample_1346.pkl
uncongested,0.01,1347,94,15.671563625335693,data/EMA/uncongested/sample_1347.pkl
uncongested,0.01,1348,108,19.388169765472412,data/EMA/uncongested/sample_1348.pkl
uncongested,0.01,1349,110,22.98874044418335,data/EMA/uncongested/sample_1349.pkl
uncongested,0.01,1350,78,16.34927272796631,data/EMA/uncongested/sample_1350.pkl
uncongested,0.01,1351,104,16.80504035949707,data/EMA/uncongested/sample_1351.pkl
uncongested,0.01,1352,107,17.97764778137207,data/EMA/uncongested/sample_1352.pkl
uncongested,0.01,1353,112,23.012354612350464,data/EMA/uncongested/sample_1353.pkl
uncongested,0.01,1354,106,18.731996536254883,data/EMA/uncongested/sample_1354.pkl
uncongested,0.01,1355,116,23.644928693771362,data/EMA/uncongested/sample_1355.pkl
uncongested,0.01,1356,78,16.51008629798889,data/EMA/uncongested/sample_1356.pkl
uncongested,0.01,1357,122,17.666950702667236,data/EMA/uncongested/sample_1357.pkl
uncongested,0.01,1358,88,14.272936582565308,data/EMA/uncongested/sample_1358.pkl
uncongested,0.01,1359,94,16.8063325881958,data/EMA/uncongested/sample_1359.pkl
uncongested,0.01,1360,111,18.464815378189087,data/EMA/uncongested/sample_1360.pkl
uncongested,0.01,1361,97,19.22367000579834,data/EMA/uncongested/sample_1361.pkl
uncongested,0.01,1362,90,17.878349542617798,data/EMA/uncongested/sample_1362.pkl
uncongested,0.01,1363,103,15.231298208236694,data/EMA/uncongested/sample_1363.pkl
uncongested,0.01,1364,107,17.260024309158325,data/EMA/uncongested/sample_1364.pkl
uncongested,0.01,1365,95,17.218077182769775,data/EMA/uncongested/sample_1365.pkl
uncongested,0.01,1366,104,15.511274814605713,data/EMA/uncongested/sample_1366.pkl
uncongested,0.01,1367,121,22.3794367313385,data/EMA/uncongested/sample_1367.pkl
uncongested,0.01,1368,93,11.280989408493042,data/EMA/uncongested/sample_1368.pkl
uncongested,0.01,1369,98,18.63549256324768,data/EMA/uncongested/sample_1369.pkl
uncongested,0.01,1370,86,14.800313711166382,data/EMA/uncongested/sample_1370.pkl
uncongested,0.01,1371,106,17.855865478515625,data/EMA/uncongested/sample_1371.pkl
uncongested,0.01,1372,101,18.899123907089233,data/EMA/uncongested/sample_1372.pkl
uncongested,0.01,1373,97,18.171054124832153,data/EMA/uncongested/sample_1373.pkl
uncongested,0.01,1374,75,12.077087879180908,data/EMA/uncongested/sample_1374.pkl
uncongested,0.01,1375,75,13.7429518699646,data/EMA/uncongested/sample_1375.pkl
uncongested,0.01,1376,87,9.871516466140747,data/EMA/uncongested/sample_1376.pkl
uncongested,0.01,1377,101,18.08594036102295,data/EMA/uncongested/sample_1377.pkl
uncongested,0.01,1378,99,13.374222755432129,data/EMA/uncongested/sample_1378.pkl
uncongested,0.01,1379,112,16.80905795097351,data/EMA/uncongested/sample_1379.pkl
uncongested,0.01,1380,123,22.537160396575928,data/EMA/uncongested/sample_1380.pkl
uncongested,0.01,1381,96,13.154818773269653,data/EMA/uncongested/sample_1381.pkl
uncongested,0.01,1382,108,19.950330018997192,data/EMA/uncongested/sample_1382.pkl
uncongested,0.01,1383,111,19.350871086120605,data/EMA/uncongested/sample_1383.pkl
uncongested,0.01,1384,90,15.423519134521484,data/EMA/uncongested/sample_1384.pkl
uncongested,0.01,1385,84,15.35939621925354,data/EMA/uncongested/sample_1385.pkl
uncongested,0.01,1386,92,14.054657459259033,data/EMA/uncongested/sample_1386.pkl
uncongested,0.01,1387,102,18.240997791290283,data/EMA/uncongested/sample_1387.pkl
uncongested,0.01,1388,85,12.747931718826294,data/EMA/uncongested/sample_1388.pkl
uncongested,0.01,1389,73,9.440831661224365,data/EMA/uncongested/sample_1389.pkl
uncongested,0.01,1390,112,20.886504411697388,data/EMA/uncongested/sample_1390.pkl
uncongested,0.01,1391,98,17.5321307182312,data/EMA/uncongested/sample_1391.pkl
uncongested,0.01,1392,89,12.371078491210938,data/EMA/uncongested/sample_1392.pkl
uncongested,0.01,1393,104,18.999999284744263,data/EMA/uncongested/sample_1393.pkl
uncongested,0.01,1394,113,20.9025297164917,data/EMA/uncongested/sample_1394.pkl
uncongested,0.01,1395,71,10.37221384048462,data/EMA/uncongested/sample_1395.pkl
uncongested,0.01,1396,93,15.891448020935059,data/EMA/uncongested/sample_1396.pkl
uncongested,0.01,1397,112,17.857216119766235,data/EMA/uncongested/sample_1397.pkl
uncongested,0.01,1398,96,11.73880910873413,data/EMA/uncongested/sample_1398.pkl
uncongested,0.01,1399,115,17.93939232826233,data/EMA/uncongested/sample_1399.pkl
uncongested,0.01,1400,90,13.75185775756836,data/EMA/uncongested/sample_1400.pkl
uncongested,0.01,1401,109,19.50346040725708,data/EMA/uncongested/sample_1401.pkl
uncongested,0.01,1402,82,15.399114847183228,data/EMA/uncongested/sample_1402.pkl
uncongested,0.01,1403,94,17.43005084991455,data/EMA/uncongested/sample_1403.pkl
uncongested,0.01,1404,106,16.011472702026367,data/EMA/uncongested/sample_1404.pkl
uncongested,0.01,1405,89,11.349743366241455,data/EMA/uncongested/sample_1405.pkl
uncongested,0.01,1406,96,15.533612728118896,data/EMA/uncongested/sample_1406.pkl
uncongested,0.01,1407,106,16.82461380958557,data/EMA/uncongested/sample_1407.pkl
uncongested,0.01,1408,99,18.200191974639893,data/EMA/uncongested/sample_1408.pkl
uncongested,0.01,1409,116,17.66886067390442,data/EMA/uncongested/sample_1409.pkl
uncongested,0.01,1410,100,15.92518138885498,data/EMA/uncongested/sample_1410.pkl
uncongested,0.01,1411,107,18.76153016090393,data/EMA/uncongested/sample_1411.pkl
uncongested,0.01,1412,100,14.231797456741333,data/EMA/uncongested/sample_1412.pkl
uncongested,0.01,1413,99,15.789108276367188,data/EMA/uncongested/sample_1413.pkl
uncongested,0.01,1414,89,16.84699773788452,data/EMA/uncongested/sample_1414.pkl
uncongested,0.01,1415,102,19.245269298553467,data/EMA/uncongested/sample_1415.pkl
uncongested,0.01,1416,102,15.499181509017944,data/EMA/uncongested/sample_1416.pkl
uncongested,0.01,1417,85,16.081299543380737,data/EMA/uncongested/sample_1417.pkl
uncongested,0.01,1418,84,11.273650884628296,data/EMA/uncongested/sample_1418.pkl
uncongested,0.01,1419,92,13.6053786277771,data/EMA/uncongested/sample_1419.pkl
uncongested,0.01,1420,89,16.754573345184326,data/EMA/uncongested/sample_1420.pkl
uncongested,0.01,1421,93,16.100367546081543,data/EMA/uncongested/sample_1421.pkl
uncongested,0.01,1422,91,14.396440267562866,data/EMA/uncongested/sample_1422.pkl
uncongested,0.01,1423,79,14.774016857147217,data/EMA/uncongested/sample_1423.pkl
uncongested,0.01,1424,112,19.797880172729492,data/EMA/uncongested/sample_1424.pkl
uncongested,0.01,1425,99,18.49017882347107,data/EMA/uncongested/sample_1425.pkl
uncongested,0.01,1426,103,11.368528127670288,data/EMA/uncongested/sample_1426.pkl
uncongested,0.01,1427,92,16.239018440246582,data/EMA/uncongested/sample_1427.pkl
uncongested,0.01,1428,112,20.81499171257019,data/EMA/uncongested/sample_1428.pkl
uncongested,0.01,1429,104,14.087663173675537,data/EMA/uncongested/sample_1429.pkl
uncongested,0.01,1430,110,20.3984055519104,data/EMA/uncongested/sample_1430.pkl
uncongested,0.01,1431,89,16.3332302570343,data/EMA/uncongested/sample_1431.pkl
uncongested,0.01,1432,102,15.500631332397461,data/EMA/uncongested/sample_1432.pkl
uncongested,0.01,1433,70,7.8638176918029785,data/EMA/uncongested/sample_1433.pkl
uncongested,0.01,1434,106,19.739633321762085,data/EMA/uncongested/sample_1434.pkl
uncongested,0.01,1435,95,17.76945447921753,data/EMA/uncongested/sample_1435.pkl
uncongested,0.01,1436,90,16.962478399276733,data/EMA/uncongested/sample_1436.pkl
uncongested,0.01,1437,82,13.224292278289795,data/EMA/uncongested/sample_1437.pkl
uncongested,0.01,1438,97,11.054912567138672,data/EMA/uncongested/sample_1438.pkl
uncongested,0.01,1439,113,15.112745761871338,data/EMA/uncongested/sample_1439.pkl
uncongested,0.01,1440,100,18.680251121520996,data/EMA/uncongested/sample_1440.pkl
uncongested,0.01,1441,105,17.734179496765137,data/EMA/uncongested/sample_1441.pkl
uncongested,0.01,1442,96,14.400364398956299,data/EMA/uncongested/sample_1442.pkl
uncongested,0.01,1443,85,14.768688201904297,data/EMA/uncongested/sample_1443.pkl
uncongested,0.01,1444,102,15.659595489501953,data/EMA/uncongested/sample_1444.pkl
uncongested,0.01,1445,98,13.53708815574646,data/EMA/uncongested/sample_1445.pkl
uncongested,0.01,1446,92,17.90041446685791,data/EMA/uncongested/sample_1446.pkl
uncongested,0.01,1447,102,19.262346982955933,data/EMA/uncongested/sample_1447.pkl
uncongested,0.01,1448,84,16.235942840576172,data/EMA/uncongested/sample_1448.pkl
uncongested,0.01,1449,100,17.379924058914185,data/EMA/uncongested/sample_1449.pkl
uncongested,0.01,1450,96,18.271674156188965,data/EMA/uncongested/sample_1450.pkl
uncongested,0.01,1451,94,19.809637784957886,data/EMA/uncongested/sample_1451.pkl
uncongested,0.01,1452,105,21.82332420349121,data/EMA/uncongested/sample_1452.pkl
uncongested,0.01,1453,96,18.06369161605835,data/EMA/uncongested/sample_1453.pkl
uncongested,0.01,1454,100,16.969834804534912,data/EMA/uncongested/sample_1454.pkl
uncongested,0.01,1455,93,14.345386266708374,data/EMA/uncongested/sample_1455.pkl
uncongested,0.01,1456,95,20.526931047439575,data/EMA/uncongested/sample_1456.pkl
uncongested,0.01,1457,108,22.079765796661377,data/EMA/uncongested/sample_1457.pkl
